date,state,state_ibge_code,place,deaths_sars,deaths_pneumonia,deaths_respiratory_failure,deaths_septicemia,deaths_indeterminate,deaths_others,deaths_covid19,created_at
2018-03-18,MG,31,public,,,,,,1,,2020-06-09 16:38
2018-03-19,MG,31,home,,,,,,57,,2020-06-09 16:37
2018-03-19,MG,31,hospital,,,,,,229,,2020-06-09 16:38
2018-03-19,MG,31,others,,,,,,5,,2020-06-09 16:37
2018-03-19,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-03-20,MG,31,home,,,,,,41,,2020-06-09 16:37
2018-03-20,MG,31,hospital,,,,,,236,,2020-06-09 16:38
2018-03-20,MG,31,others,,,,,,3,,2020-06-09 16:37
2018-03-20,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-03-21,MG,31,home,,,,,,54,,2020-06-09 16:37
2018-03-21,MG,31,hospital,,,,,,220,,2020-06-09 16:38
2018-03-21,MG,31,others,,,,,,5,,2020-06-09 16:37
2018-03-21,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-03-22,MG,31,home,,,,,,35,,2020-06-09 16:37
2018-03-22,MG,31,hospital,,,,,,236,,2020-06-09 16:38
2018-03-22,MG,31,others,,,,,,4,,2020-06-09 16:37
2018-03-22,MG,31,public,,,,,,3,,2020-06-09 16:38
2018-03-23,MG,31,home,,,,,,51,,2020-06-09 16:37
2018-03-23,MG,31,hospital,,1,,,,188,,2020-06-09 16:38
2018-03-23,MG,31,others,,,,,,2,,2020-06-09 16:37
2018-03-23,MG,31,public,,,,,,3,,2020-06-09 16:38
2018-03-24,MG,31,home,,,,,,36,,2020-06-09 16:37
2018-03-24,MG,31,hospital,,,,,,185,,2020-06-09 16:38
2018-03-24,MG,31,others,,,,,,5,,2020-06-09 16:37
2018-03-24,MG,31,public,,,,,,3,,2020-06-09 16:38
2018-03-25,MG,31,home,,,,,,45,,2020-06-09 16:37
2018-03-25,MG,31,hospital,,,,,,200,,2020-06-09 16:38
2018-03-25,MG,31,others,,,,,,11,,2020-06-09 16:37
2018-03-25,MG,31,public,,,,,,5,,2020-06-09 16:38
2018-03-26,MG,31,home,,,,,,40,,2020-06-09 16:37
2018-03-26,MG,31,hospital,,,1,,,187,,2020-06-09 16:38
2018-03-26,MG,31,others,,,,,,1,,2020-06-09 16:37
2018-03-26,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-03-27,MG,31,home,,,,,,43,,2020-06-09 16:37
2018-03-27,MG,31,hospital,,,,,,209,,2020-06-09 16:38
2018-03-27,MG,31,others,,,,,,2,,2020-06-09 16:37
2018-03-27,MG,31,public,,,,,,1,,2020-06-09 16:38
2018-03-28,MG,31,home,,,,,,61,,2020-06-09 16:37
2018-03-28,MG,31,hospital,,,1,,,188,,2020-06-09 16:38
2018-03-28,MG,31,others,,,,,,2,,2020-06-09 16:37
2018-03-28,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-03-29,MG,31,home,,,,,,36,,2020-06-09 16:37
2018-03-29,MG,31,hospital,,,,,,187,,2020-06-09 16:38
2018-03-29,MG,31,public,,,,,,1,,2020-06-09 16:38
2018-03-30,MG,31,home,,,,,,34,,2020-06-09 16:37
2018-03-30,MG,31,hospital,,,,,,198,,2020-06-09 16:38
2018-03-30,MG,31,others,,,,,,5,,2020-06-09 16:37
2018-03-30,MG,31,public,,,,,,3,,2020-06-09 16:38
2018-03-31,MG,31,home,,,,,,35,,2020-06-09 16:37
2018-03-31,MG,31,hospital,,,,,,177,,2020-06-09 16:38
2018-03-31,MG,31,others,,,,,,5,,2020-06-09 16:37
2018-03-31,MG,31,public,,,,,,3,,2020-06-09 16:38
2018-04-01,MG,31,home,,,,,,49,,2020-06-09 16:37
2018-04-01,MG,31,hospital,,,,,,224,,2020-06-09 16:38
2018-04-01,MG,31,others,,,,,,6,,2020-06-09 16:37
2018-04-01,MG,31,public,,,,,,3,,2020-06-09 16:38
2018-04-02,MG,31,home,,,,,,37,,2020-06-09 16:37
2018-04-02,MG,31,hospital,,,,,,209,,2020-06-09 16:38
2018-04-02,MG,31,others,,,,,,3,,2020-06-09 16:37
2018-04-02,MG,31,public,,,,,,3,,2020-06-09 16:38
2018-04-03,MG,31,home,,1,,,,40,,2020-06-09 16:37
2018-04-03,MG,31,hospital,,,,,,203,,2020-06-09 16:38
2018-04-03,MG,31,others,,,,,,5,,2020-06-09 16:37
2018-04-03,MG,31,public,,,,,,1,,2020-06-09 16:38
2018-04-04,MG,31,home,,,,,,50,,2020-06-09 16:37
2018-04-04,MG,31,hospital,,,,,,237,,2020-06-09 16:38
2018-04-04,MG,31,others,,,,,,3,,2020-06-09 16:37
2018-04-05,MG,31,home,,,,,,48,,2020-06-09 16:37
2018-04-05,MG,31,hospital,,,,,,211,,2020-06-09 16:38
2018-04-05,MG,31,others,,,,,,2,,2020-06-09 16:37
2018-04-05,MG,31,public,,,,,,1,,2020-06-09 16:38
2018-04-06,MG,31,home,,,,,,38,,2020-06-09 16:37
2018-04-06,MG,31,hospital,,,,,,204,,2020-06-09 16:38
2018-04-06,MG,31,others,,,,,,5,,2020-06-09 16:37
2018-04-06,MG,31,public,,,,,,4,,2020-06-09 16:38
2018-04-07,MG,31,home,,,,,,45,,2020-06-09 16:37
2018-04-07,MG,31,hospital,,,,,,188,,2020-06-09 16:38
2018-04-07,MG,31,others,,,,,,5,,2020-06-09 16:37
2018-04-08,MG,31,home,,,,,,32,,2020-06-09 16:37
2018-04-08,MG,31,hospital,,,,,,183,,2020-06-09 16:38
2018-04-08,MG,31,others,,,,,,14,,2020-06-09 16:37
2018-04-08,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-04-09,MG,31,home,,,,,,48,,2020-06-09 16:37
2018-04-09,MG,31,hospital,,1,,,,206,,2020-06-09 16:38
2018-04-09,MG,31,others,,,,,,3,,2020-06-09 16:37
2018-04-09,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-04-10,MG,31,home,,,,,,36,,2020-06-09 16:37
2018-04-10,MG,31,hospital,,1,,,,190,,2020-06-09 16:38
2018-04-10,MG,31,others,,,,,,5,,2020-06-09 16:37
2018-04-10,MG,31,public,,,,,,1,,2020-06-09 16:38
2018-04-11,MG,31,home,,,,,,41,,2020-06-09 16:37
2018-04-11,MG,31,hospital,,1,,,,219,,2020-06-09 16:38
2018-04-11,MG,31,others,,,,,,7,,2020-06-09 16:37
2018-04-11,MG,31,public,,,,,,5,,2020-06-09 16:38
2018-04-12,MG,31,home,,,,,,34,,2020-06-09 16:37
2018-04-12,MG,31,hospital,,1,,,,202,,2020-06-09 16:38
2018-04-12,MG,31,others,,,,,,2,,2020-06-09 16:37
2018-04-12,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-04-13,MG,31,home,,,,,,41,,2020-06-09 16:37
2018-04-13,MG,31,hospital,,,,1,,184,,2020-06-09 16:38
2018-04-13,MG,31,others,,,,,,3,,2020-06-09 16:37
2018-04-13,MG,31,public,,,,,,4,,2020-06-09 16:38
2018-04-14,MG,31,home,,,,,,48,,2020-06-09 16:37
2018-04-14,MG,31,hospital,,,,1,,180,,2020-06-09 16:38
2018-04-14,MG,31,others,,,,,,2,,2020-06-09 16:37
2018-04-14,MG,31,public,,,,,,4,,2020-06-09 16:38
2018-04-15,MG,31,home,,,,,,54,,2020-06-09 16:37
2018-04-15,MG,31,hospital,,,,1,,190,,2020-06-09 16:38
2018-04-15,MG,31,others,,,,,,7,,2020-06-09 16:37
2018-04-15,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-04-16,MG,31,home,,,,,,37,,2020-06-09 16:37
2018-04-16,MG,31,hospital,,,,,,215,,2020-06-09 16:38
2018-04-16,MG,31,others,,,,,,4,,2020-06-09 16:37
2018-04-16,MG,31,public,,,,,,4,,2020-06-09 16:38
2018-04-17,MG,31,home,,,,,,52,,2020-06-09 16:37
2018-04-17,MG,31,hospital,,,1,,,214,,2020-06-09 16:38
2018-04-17,MG,31,others,,,,,,3,,2020-06-09 16:37
2018-04-17,MG,31,public,,,,,,3,,2020-06-09 16:38
2018-04-18,MG,31,home,,,,,,46,,2020-06-09 16:37
2018-04-18,MG,31,hospital,,,,,,195,,2020-06-09 16:38
2018-04-18,MG,31,others,,,,,,11,,2020-06-09 16:37
2018-04-18,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-04-19,MG,31,home,,,,,,57,,2020-06-09 16:37
2018-04-19,MG,31,hospital,,,,,,246,,2020-06-09 16:38
2018-04-19,MG,31,others,,,,,,4,,2020-06-09 16:37
2018-04-19,MG,31,public,,,,,,4,,2020-06-09 16:38
2018-04-20,MG,31,home,,,,,,42,,2020-06-09 16:37
2018-04-20,MG,31,hospital,,,,,,201,,2020-06-09 16:38
2018-04-20,MG,31,others,,,,,,3,,2020-06-09 16:37
2018-04-20,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-04-21,MG,31,home,,,,,,40,,2020-06-09 16:37
2018-04-21,MG,31,hospital,,,,,,224,,2020-06-09 16:38
2018-04-21,MG,31,others,,,,,,4,,2020-06-09 16:37
2018-04-21,MG,31,public,,,,,,3,,2020-06-09 16:38
2018-04-22,MG,31,home,,,,,,52,,2020-06-09 16:37
2018-04-22,MG,31,hospital,,2,,,,215,,2020-06-09 16:38
2018-04-22,MG,31,others,,,,,,5,,2020-06-09 16:37
2018-04-22,MG,31,public,,,,,,4,,2020-06-09 16:38
2018-04-23,MG,31,home,,,,,,53,,2020-06-09 16:37
2018-04-23,MG,31,hospital,,,1,,,222,,2020-06-09 16:38
2018-04-23,MG,31,others,,,,,,4,,2020-06-09 16:37
2018-04-23,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-04-24,MG,31,home,,,,,,45,,2020-06-09 16:37
2018-04-24,MG,31,hospital,,,,,,216,,2020-06-09 16:38
2018-04-24,MG,31,others,,,,,,6,,2020-06-09 16:37
2018-04-24,MG,31,public,,,,,,3,,2020-06-09 16:38
2018-04-25,MG,31,home,,,,,,47,,2020-06-09 16:37
2018-04-25,MG,31,hospital,,,,,,233,,2020-06-09 16:38
2018-04-25,MG,31,others,,1,,,,4,,2020-06-09 16:37
2018-04-25,MG,31,public,,,,,,5,,2020-06-09 16:38
2018-04-26,MG,31,home,,,,,,51,,2020-06-09 16:37
2018-04-26,MG,31,hospital,,1,,,,235,,2020-06-09 16:38
2018-04-26,MG,31,others,,,,,,4,,2020-06-09 16:37
2018-04-26,MG,31,public,,,,,,4,,2020-06-09 16:38
2018-04-27,MG,31,home,,,,,,52,,2020-06-09 16:37
2018-04-27,MG,31,hospital,,1,,,,241,,2020-06-09 16:38
2018-04-27,MG,31,others,,,,,,6,,2020-06-09 16:37
2018-04-27,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-04-28,MG,31,home,,,,,,44,,2020-06-09 16:37
2018-04-28,MG,31,hospital,,,,,,214,,2020-06-09 16:38
2018-04-28,MG,31,others,,,,,,8,,2020-06-09 16:37
2018-04-28,MG,31,public,,,,,,5,,2020-06-09 16:38
2018-04-29,MG,31,home,,,,,,35,,2020-06-09 16:37
2018-04-29,MG,31,hospital,,1,,,,197,,2020-06-09 16:38
2018-04-29,MG,31,others,,,,,,1,,2020-06-09 16:37
2018-04-29,MG,31,public,,,,,,5,,2020-06-09 16:38
2018-04-30,MG,31,home,,,,,,55,,2020-06-09 16:37
2018-04-30,MG,31,hospital,,,,,,218,,2020-06-09 16:38
2018-04-30,MG,31,others,,,,,,8,,2020-06-09 16:37
2018-04-30,MG,31,public,,,,,,1,,2020-06-09 16:38
2018-05-01,MG,31,home,,,,,,45,,2020-06-09 16:37
2018-05-01,MG,31,hospital,,,,,,202,,2020-06-09 16:38
2018-05-01,MG,31,others,,,,,,5,,2020-06-09 16:37
2018-05-01,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-05-02,MG,31,home,,,,,,45,,2020-06-09 16:37
2018-05-02,MG,31,hospital,,,,,,203,,2020-06-09 16:38
2018-05-02,MG,31,others,,,,,,6,,2020-06-09 16:37
2018-05-02,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-05-03,MG,31,home,,,,,,46,,2020-06-09 16:37
2018-05-03,MG,31,hospital,,,,,,239,,2020-06-09 16:38
2018-05-03,MG,31,others,,,,,,4,,2020-06-09 16:37
2018-05-03,MG,31,public,,,,,,5,,2020-06-09 16:38
2018-05-04,MG,31,home,,,,,,38,,2020-06-09 16:37
2018-05-04,MG,31,hospital,,,,,,241,,2020-06-09 16:38
2018-05-04,MG,31,others,,,,,,4,,2020-06-09 16:37
2018-05-04,MG,31,public,,,,,,1,,2020-06-09 16:38
2018-05-05,MG,31,home,,,,,,46,,2020-06-09 16:37
2018-05-05,MG,31,hospital,,,1,,,248,,2020-06-09 16:38
2018-05-05,MG,31,others,,,,,,3,,2020-06-09 16:37
2018-05-05,MG,31,public,,,,,,1,,2020-06-09 16:38
2018-05-06,MG,31,home,,,,,,56,,2020-06-09 16:37
2018-05-06,MG,31,hospital,,1,,,,198,,2020-06-09 16:38
2018-05-06,MG,31,others,,,,,,5,,2020-06-09 16:37
2018-05-06,MG,31,public,,,,,,1,,2020-06-09 16:38
2018-05-07,MG,31,home,,,,,,51,,2020-06-09 16:37
2018-05-07,MG,31,hospital,,,,,,258,,2020-06-09 16:38
2018-05-07,MG,31,others,,,,,,7,,2020-06-09 16:37
2018-05-07,MG,31,public,,,,,,5,,2020-06-09 16:38
2018-05-08,MG,31,home,,,,,,46,,2020-06-09 16:37
2018-05-08,MG,31,hospital,,,,,,187,,2020-06-09 16:38
2018-05-08,MG,31,others,,,,,,7,,2020-06-09 16:37
2018-05-08,MG,31,public,,,,,,3,,2020-06-09 16:38
2018-05-09,MG,31,home,,,,,,46,,2020-06-09 16:37
2018-05-09,MG,31,hospital,,,,,,232,,2020-06-09 16:38
2018-05-09,MG,31,others,,,,,,3,,2020-06-09 16:37
2018-05-09,MG,31,public,,,,,,1,,2020-06-09 16:38
2018-05-10,MG,31,home,,,,,,40,,2020-06-09 16:37
2018-05-10,MG,31,hospital,,,,,,205,,2020-06-09 16:38
2018-05-10,MG,31,others,,,,,,7,,2020-06-09 16:37
2018-05-10,MG,31,public,,,,,,4,,2020-06-09 16:38
2018-05-11,MG,31,home,,,,,,62,,2020-06-09 16:37
2018-05-11,MG,31,hospital,,,,,,248,,2020-06-09 16:38
2018-05-11,MG,31,others,,,,,,4,,2020-06-09 16:37
2018-05-11,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-05-12,MG,31,home,,,,,,59,,2020-06-09 16:37
2018-05-12,MG,31,hospital,,1,,,,240,,2020-06-09 16:38
2018-05-12,MG,31,others,,,,,,7,,2020-06-09 16:37
2018-05-12,MG,31,public,,,,,,3,,2020-06-09 16:38
2018-05-13,MG,31,home,,,,,,40,,2020-06-09 16:37
2018-05-13,MG,31,hospital,,,,,,237,,2020-06-09 16:38
2018-05-13,MG,31,others,,,,,,3,,2020-06-09 16:37
2018-05-13,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-05-14,MG,31,home,,,,,,60,,2020-06-09 16:37
2018-05-14,MG,31,hospital,,,,,,206,,2020-06-09 16:38
2018-05-14,MG,31,others,,,,,,7,,2020-06-09 16:37
2018-05-15,MG,31,home,,,,,,58,,2020-06-09 16:37
2018-05-15,MG,31,hospital,,,,,,218,,2020-06-09 16:38
2018-05-15,MG,31,others,,,,,,8,,2020-06-09 16:37
2018-05-15,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-05-16,MG,31,home,,,,,,51,,2020-06-09 16:37
2018-05-16,MG,31,hospital,,,,,,219,,2020-06-09 16:38
2018-05-16,MG,31,others,,,,,,9,,2020-06-09 16:37
2018-05-16,MG,31,public,,,,,,4,,2020-06-09 16:38
2018-05-17,MG,31,home,,,,,,46,,2020-06-09 16:37
2018-05-17,MG,31,hospital,,,,,,238,,2020-06-09 16:38
2018-05-17,MG,31,others,,,,,,6,,2020-06-09 16:37
2018-05-17,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-05-18,MG,31,home,,,,,,65,,2020-06-09 16:37
2018-05-18,MG,31,hospital,,,,,,237,,2020-06-09 16:38
2018-05-18,MG,31,others,,,,,,3,,2020-06-09 16:37
2018-05-18,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-05-19,MG,31,home,,,,,,69,,2020-06-09 16:37
2018-05-19,MG,31,hospital,,,,,,220,,2020-06-09 16:38
2018-05-19,MG,31,others,,,,,,4,,2020-06-09 16:37
2018-05-19,MG,31,public,,,,,,4,,2020-06-09 16:38
2018-05-20,MG,31,home,,,,,,65,,2020-06-09 16:37
2018-05-20,MG,31,hospital,,,,,,235,,2020-06-09 16:38
2018-05-20,MG,31,others,,,,,,4,,2020-06-09 16:37
2018-05-20,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-05-21,MG,31,home,,,,,,54,,2020-06-09 16:37
2018-05-21,MG,31,hospital,,,,,,240,,2020-06-09 16:38
2018-05-21,MG,31,others,,,,,,3,,2020-06-09 16:37
2018-05-21,MG,31,public,,,,,,4,,2020-06-09 16:38
2018-05-22,MG,31,home,,,,,,55,,2020-06-09 16:37
2018-05-22,MG,31,hospital,,,,,,226,,2020-06-09 16:38
2018-05-22,MG,31,others,,,,,,7,,2020-06-09 16:37
2018-05-22,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-05-23,MG,31,home,,,,,,51,,2020-06-09 16:37
2018-05-23,MG,31,hospital,,,,,,230,,2020-06-09 16:38
2018-05-23,MG,31,others,,,,,,8,,2020-06-09 16:37
2018-05-23,MG,31,public,,,,,,1,,2020-06-09 16:38
2018-05-24,MG,31,home,,,,,,58,,2020-06-09 16:37
2018-05-24,MG,31,hospital,,,,,,229,,2020-06-09 16:38
2018-05-24,MG,31,others,,,,,,6,,2020-06-09 16:37
2018-05-25,MG,31,home,,,,,,51,,2020-06-09 16:37
2018-05-25,MG,31,hospital,,,,,,246,,2020-06-09 16:38
2018-05-25,MG,31,others,,,,,,6,,2020-06-09 16:37
2018-05-25,MG,31,public,,,,,,3,,2020-06-09 16:38
2018-05-26,MG,31,home,,,,,,45,,2020-06-09 16:37
2018-05-26,MG,31,hospital,,,1,,,218,,2020-06-09 16:38
2018-05-26,MG,31,others,,,,,,6,,2020-06-09 16:37
2018-05-26,MG,31,public,,,,,,1,,2020-06-09 16:38
2018-05-27,MG,31,home,,,,,,59,,2020-06-09 16:37
2018-05-27,MG,31,hospital,,,,,,228,,2020-06-09 16:38
2018-05-27,MG,31,others,,,,,,1,,2020-06-09 16:37
2018-05-27,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-05-28,MG,31,home,,,,,,55,,2020-06-09 16:37
2018-05-28,MG,31,hospital,,,,,,233,,2020-06-09 16:38
2018-05-28,MG,31,others,,,,,,2,,2020-06-09 16:37
2018-05-29,MG,31,home,,,,,,58,,2020-06-09 16:37
2018-05-29,MG,31,hospital,,,,,,244,,2020-06-09 16:38
2018-05-29,MG,31,others,,,,,,7,,2020-06-09 16:37
2018-05-29,MG,31,public,,,,,,3,,2020-06-09 16:38
2018-05-30,MG,31,home,,,,,,54,,2020-06-09 16:37
2018-05-30,MG,31,hospital,,,,1,,239,,2020-06-09 16:38
2018-05-30,MG,31,others,,,,,,10,,2020-06-09 16:37
2018-05-30,MG,31,public,,,,,,3,,2020-06-09 16:38
2018-05-31,MG,31,home,,,,,,59,,2020-06-09 16:37
2018-05-31,MG,31,hospital,,1,,,,238,,2020-06-09 16:38
2018-05-31,MG,31,others,,,,,,8,,2020-06-09 16:37
2018-05-31,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-06-01,MG,31,home,,,,,,60,,2020-06-09 16:37
2018-06-01,MG,31,hospital,,,,,,247,,2020-06-09 16:38
2018-06-01,MG,31,others,,,,,,8,,2020-06-09 16:37
2018-06-02,MG,31,home,,,,,,63,,2020-06-09 16:37
2018-06-02,MG,31,hospital,,,,,,230,,2020-06-09 16:38
2018-06-02,MG,31,others,,,,,,5,,2020-06-09 16:37
2018-06-02,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-06-03,MG,31,home,,,,,,60,,2020-06-09 16:37
2018-06-03,MG,31,hospital,,,,,,235,,2020-06-09 16:38
2018-06-03,MG,31,others,,,,,,4,,2020-06-09 16:37
2018-06-03,MG,31,public,,,,,,1,,2020-06-09 16:38
2018-06-04,MG,31,home,,,,,,60,,2020-06-09 16:37
2018-06-04,MG,31,hospital,,,,,,243,,2020-06-09 16:38
2018-06-04,MG,31,others,,,,,,4,,2020-06-09 16:37
2018-06-04,MG,31,public,,,,,,6,,2020-06-09 16:38
2018-06-05,MG,31,home,,,,,,44,,2020-06-09 16:37
2018-06-05,MG,31,hospital,,,,,,230,,2020-06-09 16:38
2018-06-05,MG,31,others,,,,,,3,,2020-06-09 16:37
2018-06-05,MG,31,public,,,,,,4,,2020-06-09 16:38
2018-06-06,MG,31,home,,,,,,75,,2020-06-09 16:37
2018-06-06,MG,31,hospital,,,,,,216,,2020-06-09 16:38
2018-06-06,MG,31,others,,,,,,6,,2020-06-09 16:37
2018-06-06,MG,31,public,,,,,,3,,2020-06-09 16:38
2018-06-07,MG,31,home,,,,,,66,,2020-06-09 16:37
2018-06-07,MG,31,hospital,,,,,,244,,2020-06-09 16:38
2018-06-07,MG,31,others,,,,,,7,,2020-06-09 16:37
2018-06-07,MG,31,public,,,,,,4,,2020-06-09 16:38
2018-06-08,MG,31,home,,,,,,70,,2020-06-09 16:37
2018-06-08,MG,31,hospital,,,,,,250,,2020-06-09 16:38
2018-06-08,MG,31,others,,,,,,7,,2020-06-09 16:37
2018-06-08,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-06-09,MG,31,home,,,,,,52,,2020-06-09 16:37
2018-06-09,MG,31,hospital,,,,1,,240,,2020-06-09 16:38
2018-06-09,MG,31,others,,,,,,6,,2020-06-09 16:37
2018-06-09,MG,31,public,,,,,,3,,2020-06-09 16:38
2018-06-10,MG,31,home,,,,,,63,,2020-06-09 16:37
2018-06-10,MG,31,hospital,,,,,,252,,2020-06-09 16:38
2018-06-10,MG,31,others,,,,,,5,,2020-06-09 16:37
2018-06-10,MG,31,public,,,,,,4,,2020-06-09 16:38
2018-06-11,MG,31,home,,,,,,42,,2020-06-09 16:37
2018-06-11,MG,31,hospital,,,,,,251,,2020-06-09 16:38
2018-06-11,MG,31,others,,,,,,7,,2020-06-09 16:37
2018-06-11,MG,31,public,,,,,,3,,2020-06-09 16:38
2018-06-12,MG,31,home,,,,,,57,,2020-06-09 16:37
2018-06-12,MG,31,hospital,,,,,1,225,,2020-06-09 16:38
2018-06-12,MG,31,others,,,,,,6,,2020-06-09 16:37
2018-06-12,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-06-13,MG,31,home,,,1,,,55,,2020-06-09 16:37
2018-06-13,MG,31,hospital,,,,,,212,,2020-06-09 16:38
2018-06-13,MG,31,others,,,,,,2,,2020-06-09 16:37
2018-06-13,MG,31,public,,,,,,5,,2020-06-09 16:38
2018-06-14,MG,31,home,,,,,,41,,2020-06-09 16:37
2018-06-14,MG,31,hospital,,,,,,210,,2020-06-09 16:38
2018-06-14,MG,31,others,,,,,,5,,2020-06-09 16:37
2018-06-14,MG,31,public,,,,,,3,,2020-06-09 16:38
2018-06-15,MG,31,home,,,,,,43,,2020-06-09 16:37
2018-06-15,MG,31,hospital,,,,,,255,,2020-06-09 16:38
2018-06-15,MG,31,others,,,,,,5,,2020-06-09 16:37
2018-06-15,MG,31,public,,,,,,1,,2020-06-09 16:38
2018-06-16,MG,31,home,,,,,,44,,2020-06-09 16:37
2018-06-16,MG,31,hospital,,,,,,239,,2020-06-09 16:38
2018-06-16,MG,31,others,,,,,,4,,2020-06-09 16:37
2018-06-16,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-06-17,MG,31,home,,,,,,54,,2020-06-09 16:37
2018-06-17,MG,31,hospital,,,,,,224,,2020-06-09 16:38
2018-06-17,MG,31,others,,,,,,2,,2020-06-09 16:37
2018-06-17,MG,31,public,,,,,,3,,2020-06-09 16:38
2018-06-18,MG,31,home,,,,,,51,,2020-06-09 16:37
2018-06-18,MG,31,hospital,,,1,,,214,,2020-06-09 16:38
2018-06-18,MG,31,others,,,,,,2,,2020-06-09 16:37
2018-06-18,MG,31,public,,,,,,4,,2020-06-09 16:38
2018-06-19,MG,31,home,,,,,,48,,2020-06-09 16:37
2018-06-19,MG,31,hospital,,,,,,204,,2020-06-09 16:38
2018-06-19,MG,31,others,,,,,,2,,2020-06-09 16:37
2018-06-19,MG,31,public,,,,,,1,,2020-06-09 16:38
2018-06-20,MG,31,home,,,,,,64,,2020-06-09 16:37
2018-06-20,MG,31,hospital,,,,,,208,,2020-06-09 16:38
2018-06-20,MG,31,others,,,,,,7,,2020-06-09 16:37
2018-06-20,MG,31,public,,,,,,1,,2020-06-09 16:38
2018-06-21,MG,31,home,,,,,,57,,2020-06-09 16:37
2018-06-21,MG,31,hospital,,,,,,231,,2020-06-09 16:38
2018-06-21,MG,31,others,,,,,,5,,2020-06-09 16:37
2018-06-21,MG,31,public,,,,,,1,,2020-06-09 16:38
2018-06-22,MG,31,home,,,,,,59,,2020-06-09 16:37
2018-06-22,MG,31,hospital,,,,,,236,,2020-06-09 16:38
2018-06-22,MG,31,others,,,,,,2,,2020-06-09 16:37
2018-06-22,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-06-23,MG,31,home,,,,,,67,,2020-06-09 16:37
2018-06-23,MG,31,hospital,,,,,,252,,2020-06-09 16:38
2018-06-23,MG,31,others,,,,,,7,,2020-06-09 16:37
2018-06-23,MG,31,public,,,,,,1,,2020-06-09 16:38
2018-06-24,MG,31,home,,,,,,46,,2020-06-09 16:37
2018-06-24,MG,31,hospital,,,,1,,241,,2020-06-09 16:38
2018-06-24,MG,31,others,,,,,,7,,2020-06-09 16:37
2018-06-24,MG,31,public,,,,,,6,,2020-06-09 16:38
2018-06-25,MG,31,home,,,,,,55,,2020-06-09 16:37
2018-06-25,MG,31,hospital,,,,,,217,,2020-06-09 16:38
2018-06-25,MG,31,others,,,,,,9,,2020-06-09 16:37
2018-06-25,MG,31,public,,,,,,3,,2020-06-09 16:38
2018-06-26,MG,31,home,,,,,,44,,2020-06-09 16:37
2018-06-26,MG,31,hospital,,,,,,236,,2020-06-09 16:38
2018-06-26,MG,31,others,,,,,,7,,2020-06-09 16:37
2018-06-26,MG,31,public,,,,,,2,,2020-06-09 16:38
2018-06-27,MG,31,home,,,,,,54,,2020-06-09 16:37
2018-06-27,MG,31,hospital,,,,,,228,,2020-06-09 16:38
2018-06-27,MG,31,others,,,,,,6,,2020-06-09 16:37
2018-06-27,MG,31,public,,,,,,5,,2020-06-09 16:38
2018-06-28,MG,31,home,,,,,,60,,2020-06-09 16:37
2018-06-28,MG,31,hospital,,,,,,224,,2020-06-09 16:38
2018-06-28,MG,31,others,,,,,,7,,2020-06-09 16:37
2018-06-28,MG,31,public,,,,,,3,,2020-06-09 16:38
2018-06-29,MG,31,home,,,,,,57,,2020-06-09 16:37
2018-06-29,MG,31,hospital,,1,,1,,214,,2020-06-09 16:38
2018-06-29,MG,31,others,,,,,,8,,2020-06-09 16:37
2018-06-29,MG,31,public,,,,,,1,,2020-06-09 16:38
2018-06-30,MG,31,home,,,,,,50,,2020-06-09 16:37
2018-06-30,MG,31,hospital,,,,,,258,,2020-06-09 16:38
2018-06-30,MG,31,others,,,,,,7,,2020-06-09 16:37
2018-06-30,MG,31,public,,,,,,3,,2020-06-09 16:38
2018-07-01,MG,31,home,,,,,,70,,2020-06-09 16:37
2018-07-01,MG,31,hospital,,,,,,224,,2020-06-09 16:38
2018-07-01,MG,31,others,,,,,,7,,2020-06-09 16:37
2018-07-01,MG,31,public,,,,,,4,,2020-06-09 16:38
